antibody_id,virus_id,neut
0.5gamma,6535_3,1
0.5gamma,700010040_C9_4520,0
0.5gamma,AC10_29,0
0.5gamma,BAL_01,1
0.5gamma,CAAN5342,0
0.5gamma,CAP210_E8,0
0.5gamma,CAP45_G3,0
0.5gamma,CH077_C,0
0.5gamma,CH106_C,0
0.5gamma,DU172_17,0
0.5gamma,HXB2,0
0.5gamma,MOKW,1
0.5gamma,PVO_4,1
0.5gamma,QH0692_42,1
0.5gamma,REJO4541_67,1
0.5gamma,RHPA_C,0
0.5gamma,SC422_8,0
0.5gamma,SF162,1
0.5gamma,SUMA_D5_8_2,0
0.5gamma,TH966_8,0
0.5gamma,TH976_17,0
0.5gamma,THRO4156,0
0.5gamma,THRO_C,0
0.5gamma,TRJO4551_58,1
0.5gamma,TRJO_C,0
0.5gamma,UG037_8,0
0.5gamma,WITO4160_33,1
0.5gamma,WITO_C,0
0.5gamma,YU2,1
0.5gamma,ZM109_4,0
0.5gamma,ZM135_10A,0
0.5gamma,ZM197_7,0
0.5gamma,ZM214_15,0
0.5gamma,ZM233_6,0
0.5gamma,ZM249_1,0
0.5gamma,ZM53_12,0
0PV-a.01,0013095_2_11,0
0PV-a.01,001428_2_42,0
0PV-a.01,0077_V1_C16,1
0PV-a.01,00836_2_5,0
0PV-a.01,0330_V4_C3,0
0PV-a.01,0439_V5_C1,0
0PV-a.01,0815_V3_C3,1
0PV-a.01,0921_V2_C14,0
0PV-a.01,16845_2_22,0
0PV-a.01,191821_E6_1,0
0PV-a.01,231965_C1,0
0PV-a.01,235_47,0
0PV-a.01,246_F3_C10_2,0
0PV-a.01,25711_2_4,0
0PV-a.01,25925_2_22,0
0PV-a.01,26191_2_48,0
0PV-a.01,269_12,0
0PV-a.01,286_36,1
0PV-a.01,3016_V5_C45,0
0PV-a.01,3168_V4_C10,0
0PV-a.01,3301_V1_C24,1
0PV-a.01,3326_V4_C3,0
0PV-a.01,3337_V2_C6,0
0PV-a.01,3365_V2_C20,0
0PV-a.01,3415_V1_C1,0
0PV-a.01,3468_V1_C12,0
0PV-a.01,3589_V1_C4,0
0PV-a.01,3637_V5_C3,0
0PV-a.01,3718_3_11,0
0PV-a.01,3817_V2_C59,0
0PV-a.01,3873_V1_C24,1
0PV-a.01,3988_25,1
0PV-a.01,398_F1_F6_20,1
0PV-a.01,45_01DG5,0
0PV-a.01,57128_VRC15,0
0PV-a.01,5768_4,0
0PV-a.01,6101_1,0
0PV-a.01,620345_C1,0
0PV-a.01,6322_V4_C1,0
0PV-a.01,6471_V1_C16,0
0PV-a.01,6535_3,0
0PV-a.01,6540_V4_C1,0
0PV-a.01,6631_V3_C10,1
0PV-a.01,6644_V2_C33,0
0PV-a.01,6785_V5_C14,0
0PV-a.01,6838_V1_C35,0
0PV-a.01,703010217_B6,0
0PV-a.01,7165_18,0
0PV-a.01,89_6,1
0PV-a.01,928_28,0
0PV-a.01,92BR025_9,0
0PV-a.01,92RW020_2,0
0PV-a.01,96ZM651_02,1
0PV-a.01,A07412M1_VRC12,0
0PV-a.01,AC10_29,1
0PV-a.01,BAL_01,1
0PV-a.01,BB201_B42,1
0PV-a.01,BB539_2B13,0
0PV-a.01,BG1168_1,0
0PV-a.01,BI369_9A,1
0PV-a.01,BJOX009000_02_4,0
0PV-a.01,BJOX010000_06_2,0
0PV-a.01,BJOX025000_01_1,0
0PV-a.01,BJOX028000_10_3,0
0PV-a.01,BL01,1
0PV-a.01,BR07,0
0PV-a.01,BS208_B1,0
0PV-a.01,BX08_16,0
0PV-a.01,C2101_C1,0
0PV-a.01,C3347_C11,0
0PV-a.01,C4118_9,0
0PV-a.01,CAAN5342,0
0PV-a.01,CAP210_E8,0
0PV-a.01,CAP244_D3,0
0PV-a.01,CAP256_SU,0
0PV-a.01,CAP45_G3,0
0PV-a.01,CE1176_A3,0
0PV-a.01,CH038_12,0
0PV-a.01,CH070_1,0
0PV-a.01,CH117_4,1
0PV-a.01,CH119_10,1
0PV-a.01,CH181_12,0
0PV-a.01,CNE10,0
0PV-a.01,CNE12,0
0PV-a.01,CNE15,1
0PV-a.01,CNE19,1
0PV-a.01,CNE20,0
0PV-a.01,CNE3,0
0PV-a.01,CNE31,0
0PV-a.01,CNE4,0
0PV-a.01,CNE40,1
0PV-a.01,CNE5,0
0PV-a.01,CNE55,0
0PV-a.01,CNE57,1
0PV-a.01,CNE58,0
0PV-a.01,CNE59,0
0PV-a.01,CNE7,0
0PV-a.01,CNE8,0
0PV-a.01,DJ263_8,0
0PV-a.01,DU123_06,1
0PV-a.01,DU151_02,0
0PV-a.01,DU156_12,0
0PV-a.01,DU172_17,0
0PV-a.01,DU422_1,0
0PV-a.01,H086_8,1
0PV-a.01,HT593_1,0
0PV-a.01,JRCSF,0
0PV-a.01,JRFL,0
0PV-a.01,KER2008_12,1
0PV-a.01,KER2018_11,0
0PV-a.01,KNH1209_18,0
0PV-a.01,KO426_T78_10,0
0PV-a.01,M02138,0
0PV-a.01,MB201_A1,1
0PV-a.01,MI369_A5,1
0PV-a.01,MN_3,0
0PV-a.01,MW965_26,1
0PV-a.01,NKU3006_EC1,0
0PV-a.01,P0402_C2_11,0
0PV-a.01,P1981_C5_3,0
0PV-a.01,Q168_A2,0
0PV-a.01,Q23_17,1
0PV-a.01,Q461_E2,0
0PV-a.01,Q769_D22,0
0PV-a.01,Q842_D12,0
0PV-a.01,QH0515_1,0
0PV-a.01,QH0692_42,0
0PV-a.01,QH209_14M_A2,0
0PV-a.01,R2184_C4,0
0PV-a.01,REJO4541_67,0
0PV-a.01,RHPA4259_7,0
0PV-a.01,SC422_8,0
0PV-a.01,SS1196_1,0
0PV-a.01,T250_4,0
0PV-a.01,T253_11,0
0PV-a.01,T257_31,0
0PV-a.01,T280_5,0
0PV-a.01,TH023_6,1
0PV-a.01,TH966_8,0
0PV-a.01,TH976_17,0
0PV-a.01,THRO4156,0
0PV-a.01,TRJO4551_58,0
0PV-a.01,TZBD_02,0
0PV-a.01,UG021_16,0
0PV-a.01,UG024_2,0
0PV-a.01,WITO4160_33,0
0PV-a.01,X1193_C1,0
0PV-a.01,X1254_C3,0
0PV-a.01,X1632_S2_B10,0
0PV-a.01,X2088_C9,0
0PV-a.01,X2131_C1_B5,0
0PV-a.01,YU2,0
0PV-a.01,ZM106_9,0
0PV-a.01,ZM109_4,0
0PV-a.01,ZM135_10A,0
0PV-a.01,ZM214_15,0
0PV-a.01,ZM215_8,0
0PV-a.01,ZM233_6,0
0PV-a.01,ZM249_1,0
0PV-a.01,ZM53_12,0
0PV-a.01,ZM55_28A,0
0PV-b.01,0013095_2_11,0
0PV-b.01,0077_V1_C16,1
0PV-b.01,00836_2_5,0
0PV-b.01,0260_V5_C36,0
0PV-b.01,0330_V4_C3,0
0PV-b.01,0439_V5_C1,0
0PV-b.01,0815_V3_C3,1
0PV-b.01,0921_V2_C14,0
0PV-b.01,16055_2_3,0
0PV-b.01,16936_2_21,0
0PV-b.01,191821_E6_1,0
0PV-b.01,231965_C1,0
0PV-b.01,235_47,0
0PV-b.01,242_14,0
0PV-b.01,246_F3_C10_2,0
0PV-b.01,247_23,0
0PV-b.01,25710_2_43,1
0PV-b.01,25711_2_4,0
0PV-b.01,26191_2_48,0
0PV-b.01,269_12,0
0PV-b.01,286_36,1
0PV-b.01,3016_V5_C45,0
0PV-b.01,3168_V4_C10,0
0PV-b.01,3301_V1_C24,0
0PV-b.01,3326_V4_C3,0
0PV-b.01,3337_V2_C6,0
0PV-b.01,3365_V2_C20,0
0PV-b.01,3415_V1_C1,0
0PV-b.01,3468_V1_C12,0
0PV-b.01,3589_V1_C4,0
0PV-b.01,3637_V5_C3,0
0PV-b.01,3718_3_11,0
0PV-b.01,3817_V2_C59,0
0PV-b.01,3873_V1_C24,0
0PV-b.01,3988_25,1
0PV-b.01,398_F1_F6_20,1
0PV-b.01,45_01DG5,0
0PV-b.01,5768_4,0
0PV-b.01,6101_1,0
0PV-b.01,620345_C1,0
0PV-b.01,6322_V4_C1,0
0PV-b.01,6405_V4_C34,0
0PV-b.01,6535_3,0
0PV-b.01,6540_V4_C1,0
0PV-b.01,6545_V4_C1,0
0PV-b.01,6631_V3_C10,0
0PV-b.01,6644_V2_C33,0
0PV-b.01,6838_V1_C35,0
0PV-b.01,703010217_B6,0
0PV-b.01,7165_18,0
0PV-b.01,89_6,0
0PV-b.01,928_28,0
0PV-b.01,92BR025_9,0
0PV-b.01,92RW020_2,0
0PV-b.01,A03349M1_VRC4A,0
0PV-b.01,A07412M1_VRC12,0
0PV-b.01,AC10_29,0
0PV-b.01,ADA,0
0PV-b.01,BAL_26,1
0PV-b.01,BB201_B42,1
0PV-b.01,BG1168_1,0
0PV-b.01,BG505_W6M_C2,1
0PV-b.01,BI369_9A,1
0PV-b.01,BJOX002000_03_2,0
0PV-b.01,BJOX010000_06_2,0
0PV-b.01,BJOX025000_01_1,0
0PV-b.01,BL01,1
0PV-b.01,BR07,0
0PV-b.01,BS208_B1,0
0PV-b.01,BX08_16,0
0PV-b.01,C2101_C1,0
0PV-b.01,CAAN5342,0
0PV-b.01,CAP210_E8,0
0PV-b.01,CAP244_D3,0
0PV-b.01,CAP256_SU,0
0PV-b.01,CAP45_G3,0
0PV-b.01,CH038_12,0
0PV-b.01,CH070_1,0
0PV-b.01,CH117_4,1
0PV-b.01,CH119_10,0
0PV-b.01,CM244_EC1,0
0PV-b.01,CNE10,0
0PV-b.01,CNE12,0
0PV-b.01,CNE14,0
0PV-b.01,CNE15,0
0PV-b.01,CNE20,0
0PV-b.01,CNE21,0
0PV-b.01,CNE30,0
0PV-b.01,CNE31,0
0PV-b.01,CNE4,0
0PV-b.01,CNE40,1
0PV-b.01,CNE5,0
0PV-b.01,CNE53,0
0PV-b.01,CNE55,0
0PV-b.01,CNE56,1
0PV-b.01,CNE57,0
0PV-b.01,CNE7,0
0PV-b.01,DJ263_8,0
0PV-b.01,DU151_02,0
0PV-b.01,DU156_12,0
0PV-b.01,DU172_17,0
0PV-b.01,DU422_1,0
0PV-b.01,H086_8,0
0PV-b.01,HT593_1,0
0PV-b.01,JRCSF,0
0PV-b.01,JRFL,0
0PV-b.01,KER2008_12,1
0PV-b.01,KO426_T78_10,0
0PV-b.01,MB201_A1,1
0PV-b.01,MB539_2B7,0
0PV-b.01,MI369_A5,1
0PV-b.01,MN_3,0
0PV-b.01,MS208_A1,0
0PV-b.01,MW965_26,1
0PV-b.01,NKU3006_EC1,0
0PV-b.01,P0402_C2_11,0
0PV-b.01,P1981_C5_3,0
0PV-b.01,PVO_4,0
0PV-b.01,Q168_A2,0
0PV-b.01,Q259_17,0
0PV-b.01,Q769_D22,0
0PV-b.01,Q769_H5,0
0PV-b.01,Q842_D12,0
0PV-b.01,QH0515_1,0
0PV-b.01,R1166_C1,0
0PV-b.01,R2184_C4,0
0PV-b.01,R3265_C6,0
0PV-b.01,REJO4541_67,0
0PV-b.01,SC422_8,0
0PV-b.01,SF162,0
0PV-b.01,SS1196_1,0
0PV-b.01,T250_4,0
0PV-b.01,T251_18,0
0PV-b.01,T253_11,0
0PV-b.01,T255_34,0
0PV-b.01,T257_31,0
0PV-b.01,T278_50,0
0PV-b.01,T280_5,0
0PV-b.01,TH023_6,1
0PV-b.01,TH966_8,0
0PV-b.01,TH976_17,0
0PV-b.01,THRO4156,0
0PV-b.01,TRO_11,0
0PV-b.01,TV1_29,0
0PV-b.01,TZA125_17,0
0PV-b.01,TZBD_02,0
0PV-b.01,UG024_2,0
0PV-b.01,UG037_8,0
0PV-b.01,WITO4160_33,0
0PV-b.01,X1193_C1,0
0PV-b.01,X1254_C3,0
0PV-b.01,X1632_S2_B10,0
0PV-b.01,X2088_C9,0
0PV-b.01,X2131_C1_B5,0
0PV-b.01,X2278_C2_B6,0
0PV-b.01,YU2,0
0PV-b.01,ZA012_29,0
0PV-b.01,ZM106_9,1
0PV-b.01,ZM135_10A,0
0PV-b.01,ZM197_7,0
0PV-b.01,ZM214_15,0
0PV-b.01,ZM215_8,0
0PV-b.01,ZM233_6,0
0PV-b.01,ZM249_1,0
0PV-b.01,ZM53_12,0
0PV-c.01,0013095_2_11,0
0PV-c.01,001428_2_42,0
0PV-c.01,0077_V1_C16,0
0PV-c.01,00836_2_5,0
0PV-c.01,0260_V5_C36,0
0PV-c.01,0330_V4_C3,0
0PV-c.01,0439_V5_C1,0
0PV-c.01,0815_V3_C3,1
0PV-c.01,16055_2_3,0
0PV-c.01,16845_2_22,0
0PV-c.01,231965_C1,0
0PV-c.01,235_47,0
0PV-c.01,242_14,1
0PV-c.01,25710_2_43,1
0PV-c.01,25711_2_4,0
0PV-c.01,25925_2_22,0
0PV-c.01,263_8,0
0PV-c.01,288_38,0
0PV-c.01,3016_V5_C45,0
0PV-c.01,3168_V4_C10,0
0PV-c.01,3301_V1_C24,1
0PV-c.01,3326_V4_C3,0
0PV-c.01,3337_V2_C6,0
0PV-c.01,3365_V2_C20,1
0PV-c.01,3415_V1_C1,0
0PV-c.01,3468_V1_C12,1
0PV-c.01,3589_V1_C4,0
0PV-c.01,3637_V5_C3,0
0PV-c.01,3718_3_11,0
0PV-c.01,3817_V2_C59,0
0PV-c.01,3873_V1_C24,0
0PV-c.01,3988_25,1
0PV-c.01,398_F1_F6_20,1
0PV-c.01,45_01DG5,0
0PV-c.01,57128_VRC15,0
0PV-c.01,5768_4,0
0PV-c.01,6095_V1_C10,0
0PV-c.01,6101_1,0
0PV-c.01,620345_C1,0
0PV-c.01,6322_V4_C1,0
0PV-c.01,6405_V4_C34,0
0PV-c.01,6471_V1_C16,0
0PV-c.01,6540_V4_C1,0
0PV-c.01,6545_V4_C1,0
0PV-c.01,6631_V3_C10,1
0PV-c.01,6785_V5_C14,0
0PV-c.01,703010217_B6,0
0PV-c.01,7165_18,0
0PV-c.01,89_6,1
0PV-c.01,928_28,0
0PV-c.01,92BR025_9,0
0PV-c.01,92RW020_2,1
0PV-c.01,96ZM651_02,1
0PV-c.01,A03349M1_VRC4A,0
0PV-c.01,A07412M1_VRC12,0
0PV-c.01,AC10_29,1
0PV-c.01,ADA,0
0PV-c.01,BAL_01,1
0PV-c.01,BB201_B42,1
0PV-c.01,BB539_2B13,0
0PV-c.01,BI369_9A,1
0PV-c.01,BJOX002000_03_2,1
0PV-c.01,BJOX009000_02_4,0
0PV-c.01,BJOX010000_06_2,0
0PV-c.01,BJOX025000_01_1,0
0PV-c.01,BJOX028000_10_3,0
0PV-c.01,BL01,1
0PV-c.01,BR07,1
0PV-c.01,BS208_B1,0
0PV-c.01,BX08_16,1
0PV-c.01,C3347_C11,0
0PV-c.01,C4118_9,0
0PV-c.01,CAP210_E8,0
0PV-c.01,CAP244_D3,0
0PV-c.01,CAP256_SU,0
0PV-c.01,CAP45_G3,0
0PV-c.01,CE1176_A3,0
0PV-c.01,CH038_12,0
0PV-c.01,CH117_4,1
0PV-c.01,CH119_10,1
0PV-c.01,CH181_12,0
0PV-c.01,CM244_EC1,0
0PV-c.01,CNE10,0
0PV-c.01,CNE12,0
0PV-c.01,CNE14,0
0PV-c.01,CNE15,1
0PV-c.01,CNE19,1
0PV-c.01,CNE20,0
0PV-c.01,CNE21,0
0PV-c.01,CNE3,0
0PV-c.01,CNE30,0
0PV-c.01,CNE31,0
0PV-c.01,CNE4,0
0PV-c.01,CNE40,1
0PV-c.01,CNE57,1
0PV-c.01,CNE59,0
0PV-c.01,CNE8,0
0PV-c.01,DJ263_8,0
0PV-c.01,DU123_06,0
0PV-c.01,DU151_02,0
0PV-c.01,DU156_12,0
0PV-c.01,DU172_17,0
0PV-c.01,DU422_1,0
0PV-c.01,H086_8,1
0PV-c.01,HT593_1,0
0PV-c.01,HXB2,1
0PV-c.01,JRCSF,0
0PV-c.01,JRFL,0
0PV-c.01,KER2018_11,0
0PV-c.01,KNH1209_18,1
0PV-c.01,KO426_T78_10,0
0PV-c.01,M02138,0
0PV-c.01,MI369_A5,1
0PV-c.01,MN_3,0
0PV-c.01,MS208_A1,0
0PV-c.01,MW965_26,1
0PV-c.01,NKU3006_EC1,0
0PV-c.01,P0402_C2_11,0
0PV-c.01,P1981_C5_3,0
0PV-c.01,PVO_4,0
0PV-c.01,Q168_A2,1
0PV-c.01,Q23_17,1
0PV-c.01,Q259_17,1
0PV-c.01,Q769_D22,0
0PV-c.01,Q769_H5,0
0PV-c.01,Q842_D12,1
0PV-c.01,QH0515_1,0
0PV-c.01,QH0692_42,0
0PV-c.01,R1166_C1,0
0PV-c.01,REJO4541_67,1
0PV-c.01,RHPA4259_7,0
0PV-c.01,SF162,0
0PV-c.01,SS1196_1,0
0PV-c.01,T250_4,0
0PV-c.01,T251_18,0
0PV-c.01,T253_11,0
0PV-c.01,T257_31,0
0PV-c.01,T278_50,0
0PV-c.01,T280_5,0
0PV-c.01,TH966_8,0
0PV-c.01,TH976_17,0
0PV-c.01,TRJO4551_58,0
0PV-c.01,TRO_11,0
0PV-c.01,TV1_29,1
0PV-c.01,TZA125_17,0
0PV-c.01,TZBD_02,0
0PV-c.01,UG021_16,0
0PV-c.01,WITO4160_33,0
0PV-c.01,X1193_C1,0
0PV-c.01,X1254_C3,0
0PV-c.01,X1632_S2_B10,0
0PV-c.01,X2088_C9,0
0PV-c.01,X2131_C1_B5,0
0PV-c.01,YU2,0
0PV-c.01,ZA012_29,0
0PV-c.01,ZM106_9,0
0PV-c.01,ZM109_4,0
0PV-c.01,ZM135_10A,0
0PV-c.01,ZM197_7,0
0PV-c.01,ZM215_8,0
0PV-c.01,ZM233_6,1
0PV-c.01,ZM249_1,1
0PV-c.01,ZM53_12,0
0PV-c.01,ZM55_28A,0
0PV-d.01,269_12,0
0PV-d.01,3415_V1_C1,0
0PV-d.01,BB539_2B13,0
0PV-d.01,BG505_W6M_C2,1
0PV-d.01,BI369_9A,1
0PV-d.01,C2101_C1,0
0PV-d.01,C4118_9,0
0PV-d.01,CAP45_G3,0
0PV-d.01,CNE30,0
0PV-d.01,CNE31,0
0PV-d.01,CNE56,0
0PV-d.01,CNE7,0
0PV-d.01,DU156_12,0
0PV-d.01,QH0515_1,0
1-79,25925_2_22,0
1-79,CAP88_6M_C10,0
1-79,CNE40,1
1-79,DJ263_8,0
1-79,DU156_12,0
1-79,DU422_1,0
1-79,JRCSF,1
1-79,JRFL,1
1-79,MW965_26,1
1-79,NAB01_C14_REV,1
1-79,NAB01_C21,1
1-79,NAB01_C21_REV,1
1-79,NAB01_C24,1
1-79,NAB01_PA,1
1-79,NAB13PRE_CL_9,1
1-79,PVO_4,0
1-79,Q23_17,0
1-79,QH0692_42,0
1-79,REJO4541_67,1
1-79,RHPA4259_7,0
1-79,SC422_8,0
1-79,SF162,1
1-79,SS1196_1,1
1-79,WITO4160_33,0
1-79,ZENV07_0504_15,0
1-79,ZENV16_1202_7,0
1-79,ZENV91_0505_12,0
1-79,ZM214_15,0
1-79,ZM233_6,0
1-79,ZM249_1,0
1-79,ZM53_12,0
10-1074,0013095_2_11,1
10-1074,001428_2_42,1
10-1074,0077_V1_C16,0
10-1074,00836_2_5,0
10-1074,0260_V5_C36,1
10-1074,0330_V4_C3,1
10-1074,036_BT_SGA4,1
10-1074,079_BT_SGA4,1
10-1074,079_LN_SGA9,1
10-1074,079_PBMC_SGA12,1
10-1074,0921_V2_C14,0
10-1074,093_AT_SGA1,1
10-1074,093_BT_SGA3,1
10-1074,093_LN_SGA6,1
10-1074,093_LN_SGA8,1
10-1074,093_LN_SGA9,1
10-1074,093_PBMC_SGA14,1
10-1074,093_PBMC_SGA4,1
10-1074,093_TF_SGA17,1
10-1074,0984_V2_C2,1
10-1074,1006_11_C3_1601,1
10-1074,1012_11_TC21_3257,1
10-1074,102_AT_SGA5,1
10-1074,102_BT_SGA6,1
10-1074,1054_07_TC4_1499,1
10-1074,1056_10_TA11_1826,1
10-1074,106_1_C_2_9,1
10-1074,106_1_C_5_10,1
10-1074,106_2_C_P12,1
10-1074,106_2_C_P9,1
10-1074,1107356_07,1
10-1074,1143465_14,1
10-1074,126652V01_EC3,1
10-1074,126652V01_EC4,1
10-1074,126652V01_EC6,1
10-1074,1394_C9G1,1
10-1074,1536_BL_E11_4,1
10-1074,1536_BL_E5_3,1
10-1074,1536_BL_E6_1,1
10-1074,1536_BL_G9_4,1
10-1074,1536_V15_C11_2,0
10-1074,1536_V15_C7_1,0
10-1074,1536_V15_D11_4,1
10-1074,1536_V15_D12_1,0
10-1074,1536_V16_A9_2,0
10-1074,1536_V16_B1_3,0
10-1074,1536_V16_B7_3,0
10-1074,155_1_C_F12,1
10-1074,155_1_C_K5,0
10-1074,155_2_C_AD_8,0
10-1074,155_2_C_AF_6,0
10-1074,155_2_C_AJ_9,0
10-1074,155_2_C_AK_10,0
10-1074,16845_2_22,1
10-1074,1811_B3_23,1
10-1074,186_AT_SGA1,1
10-1074,186_AT_SGA5,1
10-1074,186_TF_SGA9,1
10-1074,18814602_H8_F3,1
10-1074,190049,0
10-1074,191084_B7_19,1
10-1074,19157834_V1,1
10-1074,191647,1
10-1074,191727_F6,1
10-1074,191845_B11,1
10-1074,191859,1
10-1074,191882,1
10-1074,191955_A11,0
10-1074,19252094_A5_G2,1
10-1074,19715820_A10_H2,1
10-1074,199_1_C_AA_4,1
10-1074,199_1_C_AE_5,1
10-1074,199_1_C_AG_1,1
10-1074,199_2_C_BF_12,0
10-1074,1HB1_D0_012016_B4_S3,1
10-1074,1HB1_D0_012016_F10_S11,1
10-1074,1HB1_D0_012216_B2_S21,1
10-1074,1HB1_D0_012216_G6_S32,1
10-1074,1HB1_W4_012016_D10_S47,0
10-1074,1HB1_W4_020416_B2_S54,0
10-1074,1HB1_W4_020416_D3_S58,0
10-1074,1HB2_D0_102315_C3_S1,1
10-1074,1HB2_D0_102315_C7_S2,1
10-1074,1HB2_D0_102615_B11_S13,1
10-1074,1HB2_D0_102615_C8_S18,1
10-1074,1HB2_D0_102615_E9_S22,1
10-1074,1HB2_W4_103015_A11_S74,0
10-1074,1HB2_W4_103015_C9_S80,0
10-1074,1HB2_W4_103015_D11_S85,0
10-1074,1HB2_W4_103015_D7_S84,0
10-1074,1HB2_W4_103015_F1_S87,0
10-1074,1HB2_W4_103015_F2_S88,0
10-1074,1HB3_D0_102315_G10_S34,1
10-1074,1HB3_D0_102915_C7_S56,1
10-1074,1HB3_W4_102815_F7_S45,0
10-1074,1HB3_W4_110215_C10_S52E,0
10-1074,1HB3_W4_110215_C7_S50E,0
10-1074,1HB3_W4_110215_G3_S63,0
10-1074,1HC1_D0_061516_B5_S69,0
10-1074,1HC1_D0_061616_G4_S15,1
10-1074,1HC1_D0_070516_F11_S91,1
10-1074,1HC1_W4_070116_B8_S30,0
10-1074,1HC1_W4_070516PL2_B4_S96,0
10-1074,1HC1_W4_070516PL2_G5_S11,1
10-1074,1HC1_W4_070516PL3_A3_S14,0
10-1074,1HC1_W4_071216_F7_S69,0
10-1074,1HC2_D0_012016_A5_S39,1
10-1074,1HC2_D0_012016_F5_S52,1
10-1074,1HC2_D0_012216_C11_S66,1
10-1074,1HC2_D0_012216_D1_S67,1
10-1074,1HC2_D0_012216_H10_S82,1
10-1074,1HC2_W4_012016_F6_S83,0
10-1074,1HC2_W4_012016_H12_S93,0
10-1074,1HC2_W4_012216_A10_S1,0
10-1074,1HC2_W4_012216_E4_S9,0
10-1074,1HC2_W4_012216_G5_S14,0
10-1074,1HC3_D0_012016_F7_S31,1
10-1074,1HC3_D0_012016_G2_S34,1
10-1074,1HC3_D0_012216_B1_S40,1
10-1074,1HC3_D0_012216_E10_S49,1
10-1074,1HC3_D0_012216_G3_S52,1
10-1074,1HC3_W4_012016_H5_S21,0
10-1074,1HC3_W4_012616_C7_S77,0
10-1074,1HC3_W4_012616_F1_S85,0
10-1074,1HC3_W4_012616_G4_S89,0
10-1074,1HD1_D0_012016_A4_S67,1
10-1074,1HD1_D0_012016_D6_S73,1
10-1074,1HD1_D0_012016_H4_S83,1
10-1074,1HD1_D0_012716_B1_S14,1
10-1074,1HD1_D0_012716_B7_S16,1
10-1074,1HD1_W4_012016_C12_S94,0
10-1074,1HD1_W4_012616_A6_S94,0
10-1074,1HD1_W4_012616_D9_S6,0
10-1074,1HD1_W4_012616_F9_S11,0
10-1074,1HD2_PREINF_051916_A12_S61,0
10-1074,1HD2_PREINF_051916_B4_S62,0
10-1074,1HD2_PREINF_051916_D8_S66,0
10-1074,1HD2_PREINF_051916_H4_S73,0
10-1074,1HD4K_D0_061516_E3_S53,1
10-1074,1HD4K_D0_061516_F7_S57,1
10-1074,1HD4K_D0_061616PL1_D4_S83,1
10-1074,1HD4K_D0_061616PL2_A4_S53,1
10-1074,1HD4K_D0_061616PL2_C2_S57,1
10-1074,1HD4K_W4_062316PL3_A3_S25,0
10-1074,1HD4K_W4_062316PL3_B1_S27,0
10-1074,1HD4K_W4_062316PL3_B9_S29,0
10-1074,1HD4K_W4_062316PL4_A11_S47,0
10-1074,1HD5K_D0_061016_C5_S3,1
10-1074,1HD5K_D0_061416PL1_F1_S17,1
10-1074,1HD5K_D0_061416PL2_D11_S27,1
10-1074,1HD5K_D0_061416PL2_D12_S28,1
10-1074,1HD5K_W4_061416_A6_S32E,0
10-1074,1HD5K_W4_061616_A12_S44,0
10-1074,1HD5K_W4_061616_C11_S49,0
10-1074,1HD5K_W4_061616_C12_S50,0
10-1074,1HD5K_W4_062316_D10_S59,0
10-1074,1HD5K_W4_062916_A6_S61,0
10-1074,1HD6K_D0_061016_B3_S9,1
10-1074,1HD6K_D0_061416_F12_S50,1
10-1074,1HD6K_D0_061616_C10_S24,1
10-1074,1HD6K_D0_061616_C6_S21,1
10-1074,1HD6K_W8_072616_D6_S65,0
10-1074,1HD6K_W8_072616_F2_S69,1
10-1074,1HD6K_W8_072616_G10_S70,0
10-1074,1HD8K_D0_061616_B4_S93,1
10-1074,1HD8K_D0_062916_A4_S69,1
10-1074,1HD8K_D0_062916_A9_S72,1
10-1074,1HD8K_D0_062916_F6_S90,1
10-1074,1HD8K_D0_062916_H6_S95,1
10-1074,1HD8K_W4_070116PL3_C6_S63,0
10-1074,1HD8K_W4_070116PL3_G12_S77,0
10-1074,1HD8K_W4_070116PL3_H8_S80,0
10-1074,1HD8K_W4_070116PL4_E9_S87,0
10-1074,1HD9K_D0_070816_B3_S30,0
10-1074,1HD9K_D0_070816_C3_S35,0
10-1074,20104663_E11_D2,1
10-1074,20198102_E9_G1,1
10-1074,20258279_V2,1
10-1074,20358510_01,1
10-1074,20721190,1
10-1074,20803520,1
10-1074,20883229_C9_H6,1
10-1074,20915593,1
10-1074,20927783,1
10-1074,21020_13,0
10-1074,21203310_G7_C3,1
10-1074,21399975_E2_B3,1
10-1074,21492713_B11_E3,1
10-1074,21502011_F12_E2,1
10-1074,21561324_D3_B5,1
10-1074,2305_BL_H1_3,1
10-1074,2305_BL_H4_3,1
10-1074,2305_V7_E5_2,0
10-1074,2305_V7_F1_4,0
10-1074,2305_V7_G2_2,0
10-1074,2305_V7_G6_1,0
10-1074,2305_V7_G9_2,0
10-1074,2305_V7_H11_2,0
10-1074,2305_V7_H5_1,0
10-1074,231965_C1,1
10-1074,231966_C2,0
10-1074,2319_BL_B1_2,1
10-1074,2319_BL_B2_4,1
10-1074,2319_BL_B3_2,1
10-1074,2319_BL_C1_4,1
10-1074,2319_BL_E10_2,1
10-1074,2319_BL_E12_2,1
10-1074,2319_BL_F1_1,1
10-1074,2319_BL_H4_4,1
10-1074,2319_BL_H7_1,1
10-1074,2319_V7_B1_3,1
10-1074,2319_V7_C1_4,1
10-1074,2319_V7_D2_4,0
10-1074,2319_V7_H3_2,1
10-1074,235080_3G7_REV,1
10-1074,235_47,1
10-1074,242_14,0
10-1074,246_F3_C10_2,0
10-1074,247_23,0
